w1,w2,w3,mean_mae,mae_sbp,mae_dbp,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp
0.30000000000000004,0.19999999999999998,0.5,10.496898068486045,12.858489713138852,8.135306423833239,16.17651276094171,10.690294435277778,-0.7031599217170421,-1.2209308541526311,0.42506033836522683,0.4998326949558532
0.6000000000000001,0.3999999999999999,0.0,10.49772969393505,12.846675465892789,8.14878392197731,16.16403647880583,10.72957964150573,-0.6092882048958731,-1.4489678638256784,0.4251038644186367,0.4978689976289481
0.2,0.4,0.4,10.49781667342442,12.859774364730347,8.135858982118494,16.170214264617254,10.690892748026872,-0.6995859451659575,-1.2063259274708686,0.425324639083287,0.4992191092908024
0.8,0.19999999999999996,0.0,10.497891916956618,12.842911836660507,8.152871997252728,16.169622899767038,10.739715742486853,-0.5902877463794303,-1.52423327459614,0.4246404044912955,0.4980056125297175
0.8,0.09999999999999998,0.09999999999999998,10.498068431921961,12.844709656383573,8.15142720746035,16.175267238196685,10.73384858065886,-0.6033619521887326,-1.50120549589267,0.4243441838686178,0.4985266814307746
0.2,0.30000000000000004,0.5,10.499430913482033,12.862935886835169,8.135925940128898,16.17651071196139,10.688513662987377,-0.7126601509752597,-1.1832981487673981,0.42499159735364894,0.4993737084849017
0.30000000000000004,0.49999999999999994,0.2,10.500662112626873,12.858553519884863,8.142770705368882,16.170398740720252,10.708084441197043,-0.6639373042891417,-1.2900141902630455,0.42481016608819877,0.4980488142776475
0.4,0.09999999999999999,0.5,10.500679123873116,12.861072819883507,8.140285427862723,16.186230719791038,10.698757037313934,-0.6936596924588219,-1.258563559537863,0.4241828371361578,0.49945778055729056
0.4,0.49999999999999994,0.10000000000000003,10.501748549441682,12.856603470471487,8.146893628411876,16.170219030983464,10.718863713297443,-0.6413628692216153,-1.3506746743517455,0.42461871061332324,0.49756377257728995
0.7000000000000001,0.0,0.29999999999999993,10.503749997865926,12.85650613054187,8.150993865189982,16.191667871006583,10.724333965985569,-0.6390105930655573,-1.4175172331004982,0.4232498982904784,0.498635549241029
0.2,0.5,0.30000000000000004,10.503956307600703,12.865295562797577,8.142617052403827,16.176366916637,10.702176202030886,-0.6865117393566575,-1.22935370617434,0.4244209188602638,0.49790832069844126
0.6000000000000001,0.0,0.3999999999999999,10.505389287319451,12.861877082504598,8.148901492134303,16.19576900649528,10.71667426176473,-0.6615850281330804,-1.3568567490117969,0.4230927956512439,0.49874452801055236
0.8,0.0,0.19999999999999996,10.506251062047822,12.855571587822704,8.15693053627294,16.193348092414194,10.736854323271851,-0.6164361579980341,-1.4781777171891994,0.4228498055034769,0.4979461103894633
0.5,0.5,0.0,10.506919911519903,12.858575118874613,8.155264704165193,16.175827980352235,10.734499344293226,-0.6187884341540941,-1.4113351584404472,0.4238360344619197,0.4964374804685793
